"Ticket created - Date","Ticket created - Hour","Ticket group","Ticket channel","Tickets created - This year","Ticket AHT","Email Agent Service Level"
"2022-01-01","5","CS-UK Team","Voice","2.00000000000000000000","1041.00000000000000000000","1.00000000000000000000"
"2022-01-01","5","RO-ES Team","Web","1.00000000000000000000","382.00000000000000000000","0.00000000000000000000"
"2022-01-01","6","CS-DE Team","Chat","2.00000000000000000000","326.00000000000000000000","1.00000000000000000000"
"2022-01-01","6","CS-DE Team","Web","1.00000000000000000000","937.00000000000000000000","1.00000000000000000000"
"2022-01-01","6","CS-ES Team","Chat","2.00000000000000000000","169.50000000000000000000","1.00000000000000000000"
"2022-01-01","6","CS-ES Team","Web","1.00000000000000000000","","1.00000000000000000000"
"2022-01-01","6","CS-FR Team","Chat","3.00000000000000000000","530.66666666666660000000","1.00000000000000000000"
"2022-01-01","6","CS-IT Team","Chat","1.00000000000000000000","562.00000000000000000000","1.00000000000000000000"
"2022-01-01","6","CS-PT Team","Chat","5.00000000000000000000","787.60000000000000000000","1.00000000000000000000"
"2022-01-01","6","CS-UK Team","Chat","2.00000000000000000000","865.00000000000000000000","1.00000000000000000000"
"2022-01-01","6","CS-UK Team","Voice","3.00000000000000000000","340.66666666666670000000","1.00000000000000000000"
"2022-01-01","6","CS-UK Team","Web","1.00000000000000000000","253.00000000000000000000","1.00000000000000000000"
"2022-01-01","6","RO-PT Team","Web","1.00000000000000000000","1135.00000000000000000000","0.00000000000000000000"
"2022-01-01","7","CS-DE Team","Chat","1.00000000000000000000","78.00000000000000000000","1.00000000000000000000"
"2022-01-01","7","CS-ES Team","Chat","3.00000000000000000000","327.33333333333330000000","1.00000000000000000000"
"2022-01-01","7","CS-ES Team","Web","1.00000000000000000000","224.00000000000000000000","1.00000000000000000000"
"2022-01-01","7","CS-FR Team","Chat","3.00000000000000000000","29.00000000000000000000","1.00000000000000000000"
"2022-01-01","7","CS-FR Team","Web","2.00000000000000000000","423.00000000000000000000","1.00000000000000000000"
"2022-01-01","7","CS-IT Team","Chat","1.00000000000000000000","529.00000000000000000000","1.00000000000000000000"
"2022-01-01","7","CS-PT Team","Chat","2.00000000000000000000","111.50000000000000000000","1.00000000000000000000"
"2022-01-01","7","CS-PT Team","Web","1.00000000000000000000","494.00000000000000000000","1.00000000000000000000"
"2022-01-01","7","CS-UK Team","Chat","2.00000000000000000000","781.50000000000000000000","1.00000000000000000000"
"2022-01-01","7","CS-UK Team","Email","1.00000000000000000000","","1.00000000000000000000"
"2022-01-01","7","CS-UK Team","Voice","1.00000000000000000000","517.00000000000000000000","1.00000000000000000000"
"2022-01-01","7","CS-UK Team","Web","1.00000000000000000000","1586.00000000000000000000","0.00000000000000000000"
"2022-01-01","7","RO-ES Team","Web","1.00000000000000000000","242.00000000000000000000","0.00000000000000000000"
"2022-01-01","8","CS-ES Team","Web","1.00000000000000000000","863.00000000000000000000","0.00000000000000000000"
"2022-01-01","8","CS-FR Team","Email","1.00000000000000000000","","1.00000000000000000000"
"2022-01-01","8","CS-PT Team","Chat","12.00000000000000000000","331.25000000000000000000","1.00000000000000000000"
"2022-01-01","8","CS-UK Team","Chat","7.00000000000000000000","315.85714285714283000000","1.00000000000000000000"
"2022-01-01","8","CS-UK Team","Voice","1.00000000000000000000","474.00000000000000000000","1.00000000000000000000"
"2022-01-01","9","CS-DE Team","Web","1.00000000000000000000","1176.00000000000000000000","1.00000000000000000000"
"2022-01-01","9","CS-ES Team","Web","1.00000000000000000000","575.00000000000000000000","1.00000000000000000000"
"2022-01-01","9","CS-UK Team","Chat","1.00000000000000000000","173.00000000000000000000","1.00000000000000000000"
"2022-01-01","10","CS-DE Team","Email","1.00000000000000000000","1414.00000000000000000000","1.00000000000000000000"
"2022-01-01","10","CS-DE Team","Web","1.00000000000000000000","420.00000000000000000000","1.00000000000000000000"
"2022-01-01","10","CS-ES Team","Email","3.00000000000000000000","105.66666666666667000000","1.00000000000000000000"
"2022-01-01","10","CS-ES Team","Web","2.00000000000000000000","542.50000000000000000000","0.50000000000000000000"
"2022-01-01","10","CS-UK Team","Web","1.00000000000000000000","4804.00000000000000000000","0.00000000000000000000"
"2022-01-01","11","CS-UK Team","Web","1.00000000000000000000","374.00000000000000000000","1.00000000000000000000"
"2022-01-01","12","CS-DE Team","Chat","1.00000000000000000000","698.00000000000000000000","1.00000000000000000000"
"2022-01-01","12","CS-DE Team","Web","1.00000000000000000000","273.00000000000000000000","1.00000000000000000000"
"2022-01-01","12","CS-ES Team","Chat","2.00000000000000000000","159.00000000000000000000","1.00000000000000000000"
"2022-01-01","12","CS-ES Team","Email","1.00000000000000000000","97.00000000000000000000","1.00000000000000000000"
"2022-01-01","12","CS-ES Team","Web","1.00000000000000000000","","1.00000000000000000000"
"2022-01-01","12","CS-FR Team","Web","1.00000000000000000000","71.00000000000000000000","1.00000000000000000000"
"2022-01-01","12","CS-IT Team","Email","1.00000000000000000000","","1.00000000000000000000"
"2022-01-01","13","CS-ES Team","Email","1.00000000000000000000","","1.00000000000000000000"
"2022-01-01","13","CS-ES Team","Web","4.00000000000000000000","361.75000000000000000000","1.00000000000000000000"
"2022-01-01","13","CS-FR Team","Web","1.00000000000000000000","497.00000000000000000000","1.00000000000000000000"
"2022-01-01","14","CS-DE Team","Web","1.00000000000000000000","326.00000000000000000000","1.00000000000000000000"
"2022-01-01","14","CS-UK Team","Web","1.00000000000000000000","233.00000000000000000000","1.00000000000000000000"
"2022-01-01","15","CS-FR Team","Web","2.00000000000000000000","163.50000000000000000000","1.00000000000000000000"
"2022-01-01","15","CS-UK Team","Web","1.00000000000000000000","330.00000000000000000000","1.00000000000000000000"
"2022-01-01","15","RO-ES Team","Web","1.00000000000000000000","661.00000000000000000000","0.00000000000000000000"
"2022-01-01","16","CS-ES Team","Web","1.00000000000000000000","","1.00000000000000000000"
"2022-01-01","16","CS-PT Team","Web","1.00000000000000000000","378.00000000000000000000","1.00000000000000000000"
"2022-01-01","16","RO-ES Team","Web","2.00000000000000000000","734.00000000000000000000","0.00000000000000000000"
"2022-01-01","17","RO-ES Team","Web","1.00000000000000000000","201.00000000000000000000","0.00000000000000000000"
"2022-01-01","18","CS-UK Team","Web","1.00000000000000000000","194.00000000000000000000","1.00000000000000000000"
"2022-01-01","23","RO-ES Team","Web","1.00000000000000000000","515.00000000000000000000","0.00000000000000000000"
"2022-01-01","23","RO-PT Team","Web","1.00000000000000000000","1383.00000000000000000000","0.00000000000000000000"
"2022-01-02","0","CS-ES Team","Web","1.00000000000000000000","","1.00000000000000000000"
"2022-01-02","0","CS-IT Team","Web","1.00000000000000000000","674.00000000000000000000","1.00000000000000000000"
"2022-01-02","0","CS-UK Team","Web","1.00000000000000000000","531.00000000000000000000","1.00000000000000000000"
"2022-01-02","0","RO-DE Team","Web","1.00000000000000000000","500.00000000000000000000","0.00000000000000000000"
"2022-01-02","0","RO-ES Team","Web","1.00000000000000000000","722.00000000000000000000","0.00000000000000000000"
"2022-01-02","1","CS-DE Team","Web","2.00000000000000000000","903.50000000000000000000","0.50000000000000000000"
"2022-01-02","1","CS-ES Team","Web","1.00000000000000000000","1200.00000000000000000000","0.00000000000000000000"
"2022-01-02","1","CS-FR Team","Web","1.00000000000000000000","960.00000000000000000000","0.00000000000000000000"
"2022-01-02","1","CS-IT Team","Web","6.00000000000000000000","148.66666666666666000000","0.83333333333333340000"
"2022-01-02","1","CS-UK Team","Chat","3.00000000000000000000","746.00000000000000000000","1.00000000000000000000"
"2022-01-02","1","CS-UK Team","Voice","2.00000000000000000000","315.50000000000000000000","1.00000000000000000000"
"2022-01-02","1","CS-UK Team","Web","1.00000000000000000000","550.00000000000000000000","1.00000000000000000000"
"2022-01-02","2","CS-ES Team","Chat","3.00000000000000000000","109.66666666666667000000","1.00000000000000000000"
"2022-01-02","2","CS-ES Team","Email","1.00000000000000000000","","1.00000000000000000000"
"2022-01-02","2","CS-FR Team","Web","1.00000000000000000000","494.00000000000000000000","1.00000000000000000000"
"2022-01-02","2","CS-IT Team","Voice","1.00000000000000000000","3659.00000000000000000000","1.00000000000000000000"
"2022-01-02","2","CS-PT Team","Web","1.00000000000000000000","113.00000000000000000000","0.00000000000000000000"
"2022-01-02","2","CS-UK Team","Chat","4.00000000000000000000","612.25000000000000000000","1.00000000000000000000"
"2022-01-02","2","CS-UK Team","Voice","5.00000000000000000000","304.00000000000000000000","1.00000000000000000000"
"2022-01-02","2","RO-ES Team","Email","1.00000000000000000000","1530.00000000000000000000","0.00000000000000000000"
"2022-01-02","2","RO-IT Team","Chat","1.00000000000000000000","1536.00000000000000000000","1.00000000000000000000"
"2022-01-02","3","CS-DE Team","Web","2.00000000000000000000","1098.00000000000000000000","0.00000000000000000000"
"2022-01-02","3","CS-IT Team","Voice","1.00000000000000000000","919.00000000000000000000","1.00000000000000000000"
"2022-01-02","3","CS-IT Team","Web","1.00000000000000000000","223.00000000000000000000","1.00000000000000000000"
"2022-01-02","3","CS-UK Team","Chat","5.00000000000000000000","515.80000000000000000000","1.00000000000000000000"
"2022-01-02","3","CS-UK Team","Voice","3.00000000000000000000","218.66666666666666000000","1.00000000000000000000"
"2022-01-02","3","CS-UK Team","Web","1.00000000000000000000","2345.00000000000000000000","0.00000000000000000000"
"2022-01-02","3","RO-PT Team","Web","1.00000000000000000000","474.00000000000000000000","0.00000000000000000000"
"2022-01-02","4","CS-DE Team","Voice","2.00000000000000000000","","0.00000000000000000000"
"2022-01-02","4","CS-DE Team","Web","1.00000000000000000000","524.00000000000000000000","0.00000000000000000000"
"2022-01-02","4","CS-ES Team","Chat","1.00000000000000000000","285.00000000000000000000","1.00000000000000000000"
"2022-01-02","4","CS-ES Team","Email","2.00000000000000000000","","1.00000000000000000000"
"2022-01-02","4","CS-ES Team","Web","1.00000000000000000000","230.00000000000000000000","1.00000000000000000000"
"2022-01-02","4","CS-FR Team","Web","2.00000000000000000000","298.50000000000000000000","0.50000000000000000000"
"2022-01-02","4","CS-IT Team","Voice","2.00000000000000000000","767.50000000000000000000","1.00000000000000000000"
"2022-01-02","4","CS-UK Team","Chat","11.00000000000000000000","622.45454545454550000000","1.00000000000000000000"
"2022-01-02","4","CS-UK Team","Voice","5.00000000000000000000","475.60000000000000000000","0.80000000000000000000"
"2022-01-02","4","RO-PT Team","Web","1.00000000000000000000","381.00000000000000000000","1.00000000000000000000"
"2022-01-02","5","CS-ES Team","Web","3.00000000000000000000","493.66666666666670000000","0.66666666666666660000"
"2022-01-02","5","CS-FR Team","Web","2.00000000000000000000","","1.00000000000000000000"
"2022-01-02","5","CS-IT Team","Voice","2.00000000000000000000","1631.00000000000000000000","1.00000000000000000000"
"2022-01-02","5","CS-IT Team","Web","1.00000000000000000000","271.00000000000000000000","1.00000000000000000000"
"2022-01-02","5","CS-UK Team","Chat","5.00000000000000000000","552.60000000000000000000","1.00000000000000000000"
"2022-01-02","5","CS-UK Team","Voice","3.00000000000000000000","318.66666666666670000000","0.66666666666666660000"
"2022-01-02","6","CS-ES Team","Web","2.00000000000000000000","276.00000000000000000000","1.00000000000000000000"
"2022-01-02","6","CS-FR Team","Chat","2.00000000000000000000","76.00000000000000000000","1.00000000000000000000"
"2022-01-02","6","CS-FR Team","Email","1.00000000000000000000","","1.00000000000000000000"
"2022-01-02","6","CS-FR Team","Web","2.00000000000000000000","852.00000000000000000000","0.50000000000000000000"
"2022-01-02","6","CS-PT Team","Chat","3.00000000000000000000","454.00000000000000000000","1.00000000000000000000"
"2022-01-02","6","CS-PT Team","Voice","1.00000000000000000000","5.00000000000000000000","1.00000000000000000000"
"2022-01-02","6","CS-PT Team","Web","1.00000000000000000000","49.00000000000000000000","1.00000000000000000000"
"2022-01-02","6","CS-UK Team","Chat","5.00000000000000000000","624.20000000000000000000","1.00000000000000000000"
"2022-01-02","6","CS-UK Team","Voice","7.00000000000000000000","172.57142857142858000000","1.00000000000000000000"
"2022-01-02","6","RO-ES Team","Chat","1.00000000000000000000","968.00000000000000000000","0.00000000000000000000"
"2022-01-02","7","CS-DE Team","Email","1.00000000000000000000","599.00000000000000000000","1.00000000000000000000"
"2022-01-02","7","CS-DE Team","Web","2.00000000000000000000","807.00000000000000000000","0.50000000000000000000"
"2022-01-02","7","CS-FR Team","Chat","3.00000000000000000000","297.00000000000000000000","1.00000000000000000000"
"2022-01-02","7","CS-FR Team","Web","1.00000000000000000000","1409.00000000000000000000","1.00000000000000000000"
"2022-01-02","7","CS-IT Team","Voice","4.00000000000000000000","1169.00000000000000000000","1.00000000000000000000"
"2022-01-02","7","CS-IT Team","Web","1.00000000000000000000","1129.00000000000000000000","0.00000000000000000000"
"2022-01-02","7","CS-PT Team","Chat","7.00000000000000000000","409.71428571428570000000","1.00000000000000000000"
"2022-01-02","7","CS-UK Team","Chat","6.00000000000000000000","1368.16666666666670000000","1.00000000000000000000"
"2022-01-02","7","CS-UK Team","Voice","1.00000000000000000000","78.00000000000000000000","1.00000000000000000000"
"2022-01-02","7","CS-UK Team","Web","1.00000000000000000000","246.00000000000000000000","1.00000000000000000000"
"2022-01-02","8","CS-DE Team","Web","1.00000000000000000000","228.00000000000000000000","1.00000000000000000000"
"2022-01-02","8","CS-ES Team","Email","1.00000000000000000000","426.00000000000000000000","1.00000000000000000000"
"2022-01-02","8","CS-FR Team","Web","1.00000000000000000000","315.00000000000000000000","1.00000000000000000000"
"2022-01-02","8","CS-PT Team","Chat","10.00000000000000000000","262.80000000000000000000","0.90000000000000000000"
"2022-01-02","8","CS-UK Team","Chat","5.00000000000000000000","901.20000000000000000000","0.80000000000000000000"
"2022-01-02","8","CS-UK Team","Voice","6.00000000000000000000","551.16666666666660000000","0.83333333333333340000"
"2022-01-02","8","CS-UK Team","Web","2.00000000000000000000","322.00000000000000000000","0.50000000000000000000"
"2022-01-02","8","RO-PT Team","Web","1.00000000000000000000","451.00000000000000000000","1.00000000000000000000"
"2022-01-02","9","CS-IT Team","Chat","1.00000000000000000000","554.00000000000000000000","0.00000000000000000000"
"2022-01-02","9","CS-IT Team","Voice","2.00000000000000000000","606.50000000000000000000","1.00000000000000000000"
"2022-01-02","9","CS-UK Team","Chat","2.00000000000000000000","579.00000000000000000000","1.00000000000000000000"
"2022-01-02","9","CS-UK Team","Voice","1.00000000000000000000","1009.00000000000000000000","1.00000000000000000000"
"2022-01-02","9","CS-UK Team","Web","2.00000000000000000000","284.00000000000000000000","1.00000000000000000000"
"2022-01-02","9","RO-ES Team","Web","1.00000000000000000000","416.00000000000000000000","0.00000000000000000000"
"2022-01-02","9","RO-PT Team","Web","4.00000000000000000000","1082.25000000000000000000","0.50000000000000000000"
"2022-01-02","10","CS-ES Team","Web","1.00000000000000000000","561.00000000000000000000","0.00000000000000000000"
"2022-01-02","10","CS-FR Team","Any channel","1.00000000000000000000","143.00000000000000000000","0.00000000000000000000"
"2022-01-02","10","CS-IT Team","Web","2.00000000000000000000","502.50000000000000000000","0.50000000000000000000"
"2022-01-02","10","CS-UK Team","Chat","1.00000000000000000000","970.00000000000000000000","1.00000000000000000000"
"2022-01-02","10","CS-UK Team","Web","1.00000000000000000000","597.00000000000000000000","0.00000000000000000000"
"2022-01-02","11","CS-DE Team","Chat","1.00000000000000000000","552.00000000000000000000","1.00000000000000000000"
"2022-01-02","11","CS-DE Team","Web","2.00000000000000000000","","1.00000000000000000000"
"2022-01-02","11","CS-ES Team","Chat","1.00000000000000000000","324.00000000000000000000","1.00000000000000000000"
"2022-01-02","11","CS-ES Team","Web","1.00000000000000000000","","1.00000000000000000000"
"2022-01-02","11","CS-FR Team","Web","1.00000000000000000000","2424.00000000000000000000","0.00000000000000000000"
"2022-01-02","11","CS-UK Team","Web","1.00000000000000000000","632.00000000000000000000","1.00000000000000000000"
"2022-01-02","12","CS-DE Team","Web","2.00000000000000000000","454.00000000000000000000","1.00000000000000000000"
"2022-01-02","12","CS-PT Team","Web","1.00000000000000000000","794.00000000000000000000","1.00000000000000000000"
"2022-01-02","12","CS-UK Team","Web","1.00000000000000000000","523.00000000000000000000","1.00000000000000000000"
"2022-01-02","13","CS-ES Team","Chat","1.00000000000000000000","679.00000000000000000000","1.00000000000000000000"
"2022-01-02","13","CS-ES Team","Facebook","1.00000000000000000000","435.00000000000000000000","0.00000000000000000000"
"2022-01-02","13","CS-ES Team","Web","1.00000000000000000000","1967.00000000000000000000","0.00000000000000000000"
"2022-01-02","13","CS-IT Team","Web","1.00000000000000000000","738.00000000000000000000","1.00000000000000000000"
"2022-01-02","13","CS-PT Team","Web","1.00000000000000000000","327.00000000000000000000","1.00000000000000000000"
"2022-01-02","14","CS-UK Team","Chat","1.00000000000000000000","417.00000000000000000000","1.00000000000000000000"
"2022-01-02","17","CS-UK Team","Chat","3.00000000000000000000","","1.00000000000000000000"
"2022-01-02","19","CS-DE Team","Web","1.00000000000000000000","1020.00000000000000000000","0.00000000000000000000"
"2022-01-02","20","CS-PT Team","Web","1.00000000000000000000","403.00000000000000000000","0.00000000000000000000"
"2022-01-02","21","CS-ES Team","Web","2.00000000000000000000","74.00000000000000000000","0.00000000000000000000"
"2022-01-02","22","CS-DE Team","Web","1.00000000000000000000","129.00000000000000000000","1.00000000000000000000"
"2022-01-02","23","CS-DE Team","Web","1.00000000000000000000","22.00000000000000000000","1.00000000000000000000"
"2022-01-02","23","CS-ES Team","Web","1.00000000000000000000","159.00000000000000000000","1.00000000000000000000"
"2022-01-02","23","RO-ES Team","Api","2.00000000000000000000","136.00000000000000000000","0.50000000000000000000"
"2022-01-02","23","RO-IT Team","Web","1.00000000000000000000","780.00000000000000000000","0.00000000000000000000"
"2022-01-02","23","RO-PT Team","Web","1.00000000000000000000","657.00000000000000000000","0.00000000000000000000"
"2022-01-03","0","CS-DE Team","Chat","11.00000000000000000000","365.63636363636360000000","1.00000000000000000000"
"2022-01-03","0","CS-DE Team","Web","1.00000000000000000000","260.00000000000000000000","1.00000000000000000000"
"2022-01-03","0","CS-ES Team","Chat","13.00000000000000000000","680.53846153846150000000","0.92307692307692310000"
"2022-01-03","0","CS-ES Team","Web","1.00000000000000000000","104.00000000000000000000","1.00000000000000000000"
"2022-01-03","0","CS-FR Team","Chat","10.00000000000000000000","560.80000000000000000000","1.00000000000000000000"
"2022-01-03","0","CS-IT Team","Chat","5.00000000000000000000","551.00000000000000000000","0.80000000000000000000"
"2022-01-03","0","CS-IT Team","Web","2.00000000000000000000","2075.50000000000000000000","1.00000000000000000000"
"2022-01-03","0","RO-DE Team","Chat","1.00000000000000000000","312.00000000000000000000","1.00000000000000000000"
"2022-01-03","0","RO-DE Team","Web","1.00000000000000000000","433.00000000000000000000","0.00000000000000000000"
"2022-01-03","0","RO-IT Team","Chat","1.00000000000000000000","1141.00000000000000000000","1.00000000000000000000"
"2022-01-03","0","RO-PT Team","Web","1.00000000000000000000","1119.00000000000000000000","0.00000000000000000000"
"2022-01-03","1","CS-DE Team","Chat","6.00000000000000000000","683.50000000000000000000","1.00000000000000000000"
"2022-01-03","1","CS-DE Team","Web","3.00000000000000000000","","1.00000000000000000000"
"2022-01-03","1","CS-ES Team","Chat","18.00000000000000000000","517.55555555555550000000","1.00000000000000000000"
"2022-01-03","1","CS-ES Team","Web","2.00000000000000000000","517.50000000000000000000","0.00000000000000000000"
"2022-01-03","1","CS-FR Team","Chat","8.00000000000000000000","410.50000000000000000000","1.00000000000000000000"
"2022-01-03","1","CS-FR Team","Email","1.00000000000000000000","","1.00000000000000000000"
"2022-01-03","1","CS-IT Team","Chat","3.00000000000000000000","327.00000000000000000000","1.00000000000000000000"
"2022-01-03","1","CS-IT Team","Email","1.00000000000000000000","242.00000000000000000000","1.00000000000000000000"
"2022-01-03","1","CS-IT Team","Web","1.00000000000000000000","1045.00000000000000000000","0.00000000000000000000"
"2022-01-03","1","CS-PT Team","Chat","3.00000000000000000000","1126.33333333333330000000","1.00000000000000000000"
"2022-01-03","1","CS-PT Team","Web","1.00000000000000000000","59.00000000000000000000","1.00000000000000000000"
"2022-01-03","1","CS-UK Team","Chat","5.00000000000000000000","1115.40000000000000000000","1.00000000000000000000"
"2022-01-03","1","CS-UK Team","Voice","9.00000000000000000000","170.33333333333334000000","1.00000000000000000000"
"2022-01-03","1","CS-UK Team","Web","7.00000000000000000000","94.00000000000000000000","1.00000000000000000000"
"2022-01-03","1","RO-DE Team","Chat","2.00000000000000000000","988.50000000000000000000","1.00000000000000000000"
"2022-01-03","1","RO-DE Team","Web","3.00000000000000000000","1097.00000000000000000000","0.00000000000000000000"
"2022-01-03","1","RO-ES Team","Web","1.00000000000000000000","1121.00000000000000000000","0.00000000000000000000"
"2022-01-03","1","RO-PT Team","Chat","1.00000000000000000000","2113.00000000000000000000","0.00000000000000000000"
"2022-01-03","2","CS-DE Team","Chat","13.00000000000000000000","620.61538461538460000000","0.92307692307692310000"
"2022-01-03","2","CS-DE Team","Email","1.00000000000000000000","654.00000000000000000000","0.00000000000000000000"
"2022-01-03","2","CS-DE Team","Web","2.00000000000000000000","596.50000000000000000000","1.00000000000000000000"
"2022-01-03","2","CS-ES Team","Chat","23.00000000000000000000","514.82608695652170000000","0.86956521739130430000"
"2022-01-03","2","CS-ES Team","Web","4.00000000000000000000","147.50000000000000000000","1.00000000000000000000"
"2022-01-03","2","CS-FR Team","Chat","10.00000000000000000000","510.90000000000000000000","1.00000000000000000000"
"2022-01-03","2","CS-FR Team","Web","2.00000000000000000000","90.50000000000000000000","0.00000000000000000000"
"2022-01-03","2","CS-IT Team","Chat","3.00000000000000000000","454.00000000000000000000","1.00000000000000000000"
"2022-01-03","2","CS-PT Team","Chat","1.00000000000000000000","1089.00000000000000000000","1.00000000000000000000"
"2022-01-03","2","CS-PT Team","Voice","3.00000000000000000000","141.66666666666666000000","1.00000000000000000000"
"2022-01-03","2","CS-PT Team","Web","1.00000000000000000000","17.00000000000000000000","1.00000000000000000000"
"2022-01-03","2","CS-UK Team","Chat","3.00000000000000000000","625.33333333333340000000","1.00000000000000000000"
"2022-01-03","2","CS-UK Team","Voice","7.00000000000000000000","130.85714285714286000000","1.00000000000000000000"
"2022-01-03","2","CS-UK Team","Web","11.00000000000000000000","215.45454545454547000000","0.81818181818181820000"
"2022-01-03","2","RO-DE Team","Web","3.00000000000000000000","682.66666666666660000000","0.00000000000000000000"
"2022-01-03","2","RO-ES Team","Chat","1.00000000000000000000","1115.00000000000000000000","0.00000000000000000000"
"2022-01-03","2","RO-ES Team","Email","2.00000000000000000000","123.50000000000000000000","0.00000000000000000000"
"2022-01-03","2","RO-IT Team","Web","2.00000000000000000000","864.00000000000000000000","0.50000000000000000000"
"2022-01-03","2","RO-PT Team","Web","2.00000000000000000000","793.50000000000000000000","0.00000000000000000000"
"2022-01-03","3","CS-DE Team","Chat","7.00000000000000000000","525.85714285714290000000","1.00000000000000000000"
"2022-01-03","3","CS-DE Team","Web","3.00000000000000000000","407.33333333333330000000","1.00000000000000000000"
"2022-01-03","3","CS-ES Team","Chat","24.00000000000000000000","438.83333333333330000000","1.00000000000000000000"
